File,Task,Category
0,0.7178073593149016,0.0048082164988019205,0.7810633319771155,0.6543393225506514,0.9511254978000274
1,0.790937175580837,0.6789473972201664,0.8174413884410144,0.7086585390029881,0.7572562182608241
0,0.9495355517584513,0.807554154048782,0.09673878211380671,0.8738276242839144,0.6728310286434689
0,0.6721283845167388,0.8473906055655502,0.838267370192688,0.45038965913407636,0.13218047586734272
1,0.2645418408044137,0.8836650336823433,0.13106704478106856,0.013365189791028187,0.3895198055561715
1,0.5314634379454216,0.06285664284354608,0.5048844754964109,0.246696081422916,0.9158616234414582
0,0.6631559440860281,0.7947268978879913,0.9893910241311299,0.8656922810580661,0.28487787071867077
0,0.5626930538511211,0.5405243164869628,0.8623316254536905,0.4114488700776856,0.009318019262880561
1,0.6905889731329184,0.18877532760588944,0.722024747929878,0.921075995323269,0.23530331213599032
1,0.8946672609208136,0.4439013658460239,0.7034237413803287,0.6778582613429284,0.4392657226395337
0,0.5034883888553248,0.4781631397701237,0.39422031932563495,0.03019221137505368,0.5488487594293355
0,0.8794897654493119,0.42906398349786423,0.33268216699600506,0.016357323308800575,0.9792939612077985
0,0.5397811161278773,0.10767635378111151,0.25728753572196617,0.9088489584910041,0.9776423764909444
1,0.5256944765442696,0.5560663879359469,0.9784926021194523,0.5428083500715216,0.9306749906811213
0,0.7661747899321871,0.17327522682158958,0.1627982746385852,0.403200471925119,0.3439221069947095
1,0.9265394316120148,0.4945586159145653,0.6123415711849193,0.39257725341908345,0.7768960930209431
0,0.6051828974709215,0.09053408257168927,0.9108693770860893,0.7561250648682372,0.13466268510665103
0,0.06033307656725573,0.27487304262770873,0.16748432212410658,0.42141614660236804,0.4939522317134375
0,0.05327279726291867,0.11801021345596097,0.27229545527228183,0.3774613245318206,0.9975829499416908
0,0.091184129718204,0.614582693628039,0.30973467360377194,0.7540020386153611,0.4653360408389502
0,0.602511602731127,0.6792575201128036,0.3548211415781569,0.051023840267528264,0.2775471427266287
0,0.23368297348891964,0.5046831288767419,0.362704401482674,0.6557756948234081,0.22370289014469624
0,0.7261144642939866,0.8689822274583084,0.5739077231920704,0.6024200321060751,0.010224019844851662
0,0.14088118990687382,0.1099483077388822,0.42995615106025553,0.09338489376025039,0.11184915460470923
1,0.3621313436507626,0.40882366492311506,0.5618763343111703,0.1593491727434213,0.08479038161998753
0,0.7608796933649429,0.4007013445441163,0.7251786915360516,0.3317974462122588,0.6668399329049731
